game,avg_count,avg_reward,avg_jabuka,vrijeme
3770,192.40510570276797,0.10490304455204093,20.9481475575674,19.668127298355103
3771,192.9210546457403,0.1047966370573402,20.978666081991722,32.760401248931885
3772,193.2118440992829,0.10478470672280284,21.0088794211718,30.38989567756653
3773,193.15972565829006,0.10496026391089396,21.038790626960083,25.21685791015625
3774,193.63812840170715,0.10503099322199248,21.10840272069048,32.537147760391235
3775,194.93174711769007,0.10497139536407596,21.227318693483575,43.21285343170166
3776,195.54242964651317,0.1048982439104352,21.27504550654874,34.54668354988098
3777,196.05700535004803,0.10490189305027822,21.33229505148325,33.11544156074524
3778,198.04643529654754,0.10468831715775012,21.458972100968417,52.86140775680542
3779,198.58597094358208,0.10467318001791866,21.514382379958732,33.91511392593384
3780,197.48011123414625,0.1047628118541031,21.409238556159146,11.714956998825073
3781,198.4453101218048,0.10473559189882738,21.505146170597552,39.44372892379761
3782,198.36085702058676,0.10463560440089173,21.480094708891578,25.32991051673889
3783,197.0472484503809,0.10493253193897237,21.365293761802665,9.012184619903564
3784,197.8567759658771,0.10481845841814379,21.42164082418464,37.04558563232422
3785,199.27820820621832,0.10477027383396235,21.557424415942794,45.44461131095886
3786,199.15542612415615,0.10495251761968691,21.581850171783366,25.246309518814087
3787,198.8738718629146,0.10507258308676488,21.576031670065532,22.791103839874268
3788,199.87513314428546,0.10499175692144908,21.660271353364877,40.50841808319092
3789,201.1963818128426,0.10475509236428278,21.723668639831228,44.657432317733765
3790,201.29441799471417,0.10470280210414706,21.726431953432915,28.11086869239807
3791,199.62147381476703,0.10483224467134089,21.559167633898586,4.803791046142578
3792,200.93525907661936,0.10478090107659123,21.6835759575596,44.25233221054077
3793,200.01590648585318,0.10483400949701797,21.596740197984005,14.50310230255127
3794,200.39574742099464,0.10479407276339234,21.630772796004166,31.6630220413208
3795,199.3817899467847,0.10505926334888972,21.554465068044124,13.290190696716309
3796,200.19797204731685,0.1050762863737638,21.64892041736368,38.19690251350403
3797,200.79599232684367,0.10510244658694924,21.722431213190042,34.656501054763794
3798,201.37803240357525,0.10509389316355079,21.785206901058142,34.54558753967285
3799,200.93425207953948,0.10525314531471783,21.76735483204756,21.07921314239502
3800,200.15490955874407,0.10533882524368447,21.69968128372708,16.813337802886963
3801,200.33336046315662,0.1054322259820733,21.742684470889813,28.979292631149292
3802,200.08002685852506,0.10546361800796686,21.725257626180912,23.483708381652832
3803,200.5492265899398,0.10554258506675358,21.7980050499191,33.0868661403656
3804,199.5937343240404,0.1055347782637051,21.700024999419913,14.098091125488281
3805,199.9177969808,0.10542770634313701,21.713024749425713,30.80660080909729
3806,200.84861901099202,0.10539732006468858,21.805894501931455,39.173497915267944
3807,199.86013282088211,0.1058139350993358,21.74783555691214,13.572808027267456
3808,199.2915314926733,0.10587467686722356,21.70035720134302,19.13148069381714
