game,avg_loss
1372,4.568015711091022
1373,4.564111817093374
1374,4.561437470342702
1375,4.558673394862982
1376,4.555554010842495
1377,4.551770863647128
1378,4.5486221816390255
1379,4.546066825238927
1380,4.543039657956648
1381,4.5416054103471755
1382,4.538750380530785
1383,4.538091387784753
1384,4.535101581903572
1385,4.532667185009853
1386,4.530547441435053
1387,4.52912701552113
1388,4.52864547244986
1389,4.528116430551006
1390,4.525466936121333
1391,4.522271070420788
1392,4.5198207500628245
1393,4.51724019131825
1394,4.514701393127203
1395,4.51220905043028
1396,4.5093038072682985
1397,4.507228530027632
1398,4.5054522748004135
1399,4.501838227449863
1400,4.4996127138676805
1401,4.496238704861444
1402,4.494010654118954
1403,4.491374009168116
1404,4.487075519157121
1405,4.483534311631331
1406,4.480268023595928
1407,4.475922973141243
1408,4.473673238615314
1409,4.470577239821089
1410,4.467686132947632
1411,4.464832699430552
1412,4.461710909416781
1413,4.4598478563362
1414,4.457299149574558
1415,4.454561905847708
1416,4.451590336432349
1417,4.4490229845952145
1418,4.446610003860355
1419,4.44409799394329
1420,4.441793982745676
1421,4.438465423393893
1422,4.437173697575062
1423,4.434321581779651
1424,4.4335921265705895
1425,4.431763252177362
1426,4.428997479422122
1427,4.427462314761739
1428,4.424532532769423
1429,4.422126794958094
1430,4.4205688842380155
1431,4.418967794146976
1432,4.415756853813738
1433,4.412930956536677
1434,4.410237898260001
1435,4.408006777937818
1436,4.4053132626936495
1437,4.402062126122995
1438,4.399044213994309
1439,4.39595375141189
1440,4.393906422013689
1441,4.391134237721914
1442,4.388617837622807
1443,4.38590754294634
1444,4.38241802609599
1445,4.379334245594763
1446,4.3774517889186155
1447,4.374848597068011
1448,4.371874517296769
1449,4.3696752792854685
1450,4.366789658826633
1451,4.366223135601075
1452,4.36349342343849
1453,4.361205409581961
1454,4.359332594030511
1455,4.356470842828384
1456,4.354253336361996
1457,4.352342056903417
1458,4.349793318420695
1459,4.348470579288427
1460,4.345846155633848
1461,4.34293878801643
1462,4.341768087256649
1463,4.3388474559068415
1464,4.336450850492467
1465,4.333871534003249
1466,4.330496316360137
1467,4.327566423259612
1468,4.325386033540066
1469,4.322825516807916
1470,4.321204819001319
1471,4.318287369771029
1472,4.314772236067865
1473,4.313139537142907
1474,4.310337397379728
1475,4.3081206822302756
1476,4.305430715013852
1477,4.3026709378240175
1478,4.29938819575463
1479,4.2977690060844935
1480,4.29596464663183
1481,4.292390631666461
1482,4.289255039703442
1483,4.286698707747749
1484,4.283530166472833
1485,4.281255086498504
1486,4.278842152276449
1487,4.27697759676175
1488,4.2748736772423905
1489,4.27178466665021
1490,4.269448875257375
1491,4.266699046962597
1492,4.264095179044431
1493,4.260672408464628
1494,4.257739178157656
1495,4.255664559670511
1496,4.254900554875254
1497,4.251811136727543
1498,4.249694967550636
1499,4.2481857854811444
1500,4.2452848163749595
1501,4.241471548735236
1502,4.239610591751333
1503,4.236568166043555
1504,4.232613368570794
1505,4.229018196009003
1506,4.227159428261433
1507,4.226255566496306
1508,4.224329870068109
1509,4.222394152839304
1510,4.218980968624602
1511,4.21640656132989
1512,4.212947596361195
1513,4.21414062464406
1514,4.212643105831949
1515,4.2123692029850615
1516,4.210841989566142
1517,4.207794799416596
1518,4.206342444551013
1519,4.204807430654792
1520,4.202359576372461
1521,4.199004407294367
1522,4.19668072745817
1523,4.1948975985817585
1524,4.192961520891392
1525,4.1903856242246205
1526,4.187539352375196
1527,4.184199817848997
1528,4.18120532972278
1529,4.177828238500709
1530,4.173891035524134
1531,4.17082673580359
1532,4.168354506165132
1533,4.166812255601014
1534,4.1647617185878625
1535,4.162959390593563
1536,4.160447200725701
1537,4.159230751944386
1538,4.157808395575681
1539,4.154904374680574
1540,4.152201430947151
1541,4.14893181995648
1542,4.146785969375861
1543,4.144074751185591
1544,4.14112833129793
1545,4.138727325367527
1546,4.135765232777165
1547,4.134868307494317
1548,4.131447580857706
1549,4.128303230989328
1550,4.126535657953643
1551,4.124200500278246
1552,4.1219654119314475
1553,4.120957257600221
1554,4.118255797920459
1555,4.115668325917086
1556,4.113798327295376
1557,4.112388091494478
1558,4.109312783697464
1559,4.106782877990038
1560,4.105140496177745
1561,4.103710099219277
1562,4.101267752593584
1563,4.099574104277169
1564,4.099173225601753
1565,4.098344123170702
1566,4.095929244280901
1567,4.0931789908019365
1568,4.091019205744362
1569,4.088373653879642
1570,4.086060608900515
1571,4.0833485623865755
1572,4.081928029764011
1573,4.081441865245297
1574,4.078084606679549
1575,4.076967713986713
1576,4.074990505803121
1577,4.0730564619158285
1578,4.0697978384442965
1579,4.067988476569892
1580,4.065623503191179
1581,4.063518218272149
1582,4.061977460557197
1583,4.0594448258852
1584,4.0579977676959045
1585,4.056473008778511
1586,4.052760269745032
1587,4.051143491325081
1588,4.050185952452598
1589,4.0490631160335395
1590,4.0475011278119295
1591,4.0464832209735295
1592,4.044120030909234
1593,4.041829875533164
1594,4.0389200503273175
1595,4.037085204384225
1596,4.034944062497807
1597,4.032623139094242
1598,4.030633534617904
1599,4.027578372821104
1600,4.025401154523003
1601,4.022841604002202
1602,4.021440783483648
1603,4.018756675901536
1604,4.017102024694751
1605,4.015583026072051
1606,4.013879440138445
1607,4.011941653892505
1608,4.008343001870323
1609,4.006270129107523
1610,4.003698644586601
1611,4.000717261967167
1612,3.998173891668546
1613,3.9965675062054604
1614,3.9950938430684677
1615,3.992859720455474
1616,3.990113132512965
1617,3.9871362093333302
1618,3.9844231046179828
1619,3.9824154078130127
1620,3.9797886733592502
1621,3.978846980475551
1622,3.9771936206451923
1623,3.9759011345490096
1624,3.9724557260363196
1625,3.970241970689327
1626,3.96872383330961
1627,3.966591478877703
1628,3.9637957433308606
1629,3.9622062790919896
1630,3.9616590039680273
1631,3.95931198681575
1632,3.9576264291100913
1633,3.9555874755256877
1634,3.952773654387276
1635,3.9505873473204796
1636,3.949454655537666
1637,3.946943059726246
1638,3.9443636000679203
1639,3.9420679117111845
1640,3.9407401997507896
1641,3.939500441299496
1642,3.9375222518979522
1643,3.9356784473889177
1644,3.9352565112799374
1645,3.9331376637213555
1646,3.9312876251356705
1647,3.930393027095893
1648,3.928514850415211
1649,3.926190015100855
1650,3.9238327010328087
1651,3.9217801415270963
1652,3.9196113874287377
1653,3.9176025631288556
1654,3.9167089134526676
1655,3.915812794801086
1656,3.9154612852720874
1657,3.914824048656995
1658,3.912043484724398
1659,3.909799113381964
1660,3.909204208979498
1661,3.90784728282555
1662,3.905700397841742
1663,3.903958757478841
1664,3.9019648622752974
1665,3.9007520813980827
1666,3.901409910007769
1667,3.8995694476529392
1668,3.897520725752366
1669,3.8956679434931907
1670,3.894583824856005
1671,3.893713005809236
1672,3.892049325651325
1673,3.8902710924337516
1674,3.88795791728344
1675,3.8863321074485806
1676,3.8850095897197545
1677,3.882775003140446
1678,3.881313890733785
1679,3.8802248193553845
1680,3.8786584091123197
1681,3.875940522493661
1682,3.874280462938078
1683,3.8769532324663873
1684,3.8742272098084793
1685,3.8716907603984465
1686,3.869123404921024
1687,3.8663715784165142
1688,3.864240244999146
1689,3.8626420550450273
1690,3.8607473727487474
1691,3.8584899476096184
1692,3.8560515742680876
1693,3.8537489134036105
1694,3.8513772319424247
1695,3.85043617364935
1696,3.848433075971303
1697,3.847754687703409
1698,3.8442182126894187
1699,3.8423604332348877
1700,3.840424131876439
1701,3.8383599010694414
1702,3.83664426327669
1703,3.8343235629906545
1704,3.8325684048171085
1705,3.8311837757349494
1706,3.8304152649845546
1707,3.829420794005762
1708,3.827870106236487
1709,3.8262621063327744
1710,3.824403324291481
1711,3.822864113832481
1712,3.8211848151124954
1713,3.8195170837353416
1714,3.818203599244671
1715,3.815253607634681
1716,3.813623386553859
1717,3.811993030088831
1718,3.8103649908976087
1719,3.808743015939213
1720,3.8078130771707506
1721,3.807153106761374
1722,3.8059892964395026
1723,3.80415351625087
1724,3.801936200557055
1725,3.8012938731972583
1726,3.800547911534666
1727,3.800212198354099
1728,3.799136526319161
1729,3.797926233597036
1730,3.795290652805668
1731,3.7940387048290365
1732,3.7919656694348043
1733,3.7899444037780863
1734,3.788095680061347
1735,3.785398791583142
1736,3.7828861261808946
1737,3.7812796247313853
1738,3.7802751808215036
1739,3.778301590778648
1740,3.777037916997436
1741,3.775044722452364
1742,3.772977505378504
1743,3.770731008608718
1744,3.7693686014180514
1745,3.7679781279358315
1746,3.766214295653225
1747,3.7643718538576803
1748,3.762990280794437
1749,3.7621048879752674
1750,3.7603277654816694
1751,3.7578016354650967
1752,3.7581413575873936
1753,3.7561894024692397
1754,3.75498709117504
1755,3.7534018324113525
1756,3.7517437675450123
1757,3.749954293107037
1758,3.749862689558878
1759,3.749276094987233
1760,3.7476760619626166
1761,3.7451889747365135
1762,3.7427239300320156
1763,3.739401935348982
1764,3.7379626482120454
1765,3.736818353362249
1766,3.7360022448155936
1767,3.7350988018971836
1768,3.7338365755932843
1769,3.732660377626854
1770,3.730302036827117
1771,3.7274855365916877
1772,3.726560035841703
1773,3.7245133481257975
1774,3.7235757950487494
1775,3.7214526392522984
1776,3.7201085119302695
1777,3.7178291259729526
1778,3.7167239548815654
1779,3.7141183659750765
1780,3.7116335430734013
1781,3.7095694792624374
1782,3.707641615985726
1783,3.7050764844315744
1784,3.7031807536022026
1785,3.702331601554416
1786,3.7022868496096057
1787,3.7008539762891024
1788,3.6991288253688044
1789,3.697432557068139
1790,3.6959899355465726
1791,3.6941376008715614
1792,3.6923868892111424
1793,3.6895559399170046
1794,3.687878624129025
1795,3.6863692644183463
1796,3.6844166346630947
1797,3.682476007475854
1798,3.680277490850511
1799,3.6783973281008597
1800,3.6763733294418786
1801,3.673953952888281
1802,3.672315455950449
1803,3.671902084462912
1804,3.6720390105916927
1805,3.670781572884183
1806,3.667726014414647
1807,3.66614604888252
1808,3.6660758055811464
1809,3.6654225837198027
1810,3.665041570117104
1811,3.662995179834875
1812,3.661363294641923
1813,3.659861282943228
1814,3.6585673024427154
1815,3.656798287887871
1816,3.6561594369329864
1817,3.6558978601968333
1818,3.654945501200514
1819,3.6530375475337746
1820,3.651368502606417
1821,3.650778387184998
1822,3.6496258043505736
1823,3.6482107218073447
1824,3.646908205415038
1825,3.645420538016877
1826,3.6437052598935114
1827,3.642470524466721
1828,3.640878181704951
1829,3.6381113259708413
1830,3.6356284724634373
1831,3.6343360226016532
1832,3.634144104076528
1833,3.6322794483908156
1834,3.632459110321566
1835,3.6315791820474765
1836,3.6300845028131032
1837,3.6289734293912232
1838,3.6280400501675034
1839,3.6276135729747043
1840,3.625095792294563
1841,3.6231973941978075
1842,3.622408961089083
1843,3.620587191274156
1844,3.618267217228421
1845,3.61644579324556
1846,3.6143835379154026
1847,3.613876559433334
1848,3.6125267728809334
1849,3.60963048238096
1850,3.607467359176315
1851,3.604462142082031
1852,3.6038253174286212
1853,3.6016749510344566
1854,3.599152447370244
1855,3.597271048129483
1856,3.5955583192742164
1857,3.594457563309267
1858,3.5933880599387398
1859,3.5937057354734736
1860,3.590867825578225
1861,3.5899221647554262
1862,3.5892297999040217
1863,3.5872002493163104
1864,3.586769487745011
1865,3.5863035207512572
1866,3.585440328571474
1867,3.5841613683066305
1868,3.5824411719621523
1869,3.5809247756465528
1870,3.5795087406436337
1871,3.5793570699309076
1872,3.5787007519979412
1873,3.5762329153331036
1874,3.5753417832245877
1875,3.5728709355964736
1876,3.5728303559909023
1877,3.572288736311206
1878,3.5706469062888937
1879,3.569259231739829
1880,3.567550818994807
1881,3.5661710999493565
1882,3.5653274998128883
1883,3.563005560127331
1884,3.562732096189024
1885,3.561859241488224
1886,3.5600501423532487
1887,3.5585789830705252
1888,3.556743882686034
1889,3.556149112416056
1890,3.556010138185782
1891,3.555443301057546
1892,3.553603493584536
1893,3.551894256365688
1894,3.55019630800783
1895,3.548600678815668
1896,3.546912905085939
1897,3.545311324802235
1898,3.5459099497887587
1899,3.5445433026813964
1900,3.5455070439674166
1901,3.5452512209474727
1902,3.5444962591134166
1903,3.5428945654265553
1904,3.5422131625711204
1905,3.5413121856195318
1906,3.541151748550407
1907,3.540642375871952
1908,3.5389882155770707
1909,3.537527547669547
1910,3.535523321114348
1911,3.5344815605698376
1912,3.533012553480398
1913,3.532201707655788
1914,3.531100933529502
1915,3.531459350285209
1916,3.530440493900865
1917,3.528885641997226
1918,3.5275643531684806
1919,3.525467335059054
1920,3.524345261408815
1921,3.5243824475345673
1922,3.5234945825514536
1923,3.522140974539479
1924,3.5205925017529656
1925,3.518862813581899
1926,3.516407715842715
1927,3.5145977846793652
1928,3.5127163531566135
1929,3.510817321449484
1930,3.5087527039965756
1931,3.5068250317141048
1932,3.504963122925006
1933,3.5024483283398733
1934,3.5023799059039553
1935,3.500945559358705
1936,3.499035392710536
1937,3.498376253027145
1938,3.497022256192948
1939,3.496697279665761
1940,3.494778353327773
1941,3.493700734187799
1942,3.4927212387382567
1943,3.4906176021887556
1944,3.489694486112498
1945,3.4881813098150305
1946,3.4872442308429616
1947,3.48625291641259
1948,3.4834760629991695
1949,3.4821545537704663
1950,3.481627558294278
1951,3.480205142616365
1952,3.4788532185536356
1953,3.478009304646282
1954,3.4770296151931883
1955,3.4758965803294304
1956,3.4748697616032627
1957,3.4736177307056324
1958,3.4719970547684356
1959,3.4709169730344223
1960,3.4689426301912842
1961,3.468425033161394
1962,3.4680453549626047
1963,3.4663174963206838
1964,3.4651453603104163
1965,3.4647962088236426
1966,3.463167194497233
1967,3.46271024343838
1968,3.4600960172806237
1969,3.4595822363660322
1970,3.4582743200039414
1971,3.4568205686150115
1972,3.4560716020253235
1973,3.4546620311846965
1974,3.4540769686098147
1975,3.45179001313959
1976,3.451806568105454
1977,3.450470573342734
1978,3.450339886086818
1979,3.449918273478329
1980,3.449168431466031
1981,3.4488059992969444
1982,3.4476980192299966
1983,3.4470984754556633
1984,3.4452286858952537
1985,3.4464783024522414
1986,3.4451968450517216
1987,3.4434377384263355
1988,3.4418993308465335
1989,3.4399782265356587
1990,3.4385072998682054
1991,3.437963050574579
1992,3.4364434344478725
1993,3.435246709558783
1994,3.434021941481123
1995,3.432582392360617
1996,3.430461105263368
1997,3.429445884728763
1998,3.428132003407626
1999,3.4272652482308827
2000,3.4252838328318047
2001,3.423785493638662
2002,3.4227614023206767
2003,3.423015558411146
2004,3.421972251401156
2005,3.421156817718444
2006,3.4203651986357424
2007,3.419531598289801
2008,3.4182123990758857
2009,3.4171920572650674
2010,3.4163446709337473
2011,3.4159753188155513
2012,3.4140540928983203
2013,3.4125939919794606
2014,3.4117599238300236
2015,3.4111436009344436
2016,3.4089181532137185
2017,3.4073455865174944
2018,3.405643576059324
2019,3.405311949513158
2020,3.4039342110734347
2021,3.4025353096415563
2022,3.401753721134332
2023,3.401021329450597
2024,3.4003040811829166
2025,3.399229315988438
2026,3.396653143248196
2027,3.397179551098876
2028,3.396848294390583
2029,3.3953336653873603
2030,3.3939437100260745
2031,3.3924328236033237
2032,3.391653003297839
2033,3.3885123447255214
2034,3.386718266364489
2035,3.3851523369829364
2036,3.383343591543281
2037,3.3820005781886486
2038,3.3800025907730875
2039,3.377710438854791
2040,3.375624285687847
2041,3.373940349855139
2042,3.372065539949973
2043,3.3717877576339137
2044,3.3708437914538996
2045,3.369151545758293
2046,3.36782142841495
2047,3.3665018305274015
2048,3.3654918267347216
2049,3.363152669781015
2050,3.3618230229186365
2051,3.359858664119396
2052,3.35958694321867
2053,3.3581996900617113
2054,3.3574644554833153
2055,3.355599627892145
2056,3.354092859744598
2057,3.3538890264005206
2058,3.352551850352142
2059,3.351854670705797
2060,3.3504421437563967
2061,3.348669783033481
2062,3.3474473025545977
2063,3.345459900540084
2064,3.344187222394203
2065,3.3430530459197265
2066,3.3425880430855854
2067,3.3416865454961577
2068,3.3398470449279367
2069,3.338555186532381
2070,3.3368402923923517
2071,3.3355292816395976
2072,3.3337482677583834
2073,3.3327162123408467
2074,3.331879868258856
2075,3.3308606149801228
2076,3.329568772780881
2077,3.328268994319737
2078,3.328967957535311
2079,3.328944855383815
2080,3.3278432446006647
2081,3.3251392459477755
2082,3.323999870980564
2083,3.323370946370117
2084,3.322401884523058
2085,3.3239075343767803
2086,3.323499580057373
2087,3.321951689435854
2088,3.320523378215024
2089,3.319052205788177
2090,3.3174841505185
2091,3.314477104639368
2092,3.313306906865141
2093,3.3122573707003626
2094,3.311059608986209
2095,3.310193177518474
2096,3.3081506195592008
2097,3.307299502420371
2098,3.307439780245225
2099,3.3057530306235825
2100,3.3049783288813197
2101,3.3045222771123024
2102,3.3039011864811854
2103,3.3025978744397353
2104,3.30131824587181
2105,3.3002331963959666
2106,3.2987846172920854
2107,3.297351008176289
2108,3.2963165511410937
2109,3.294729768993408
2110,3.292389056397468
2111,3.292076913813224
2112,3.292261229662656
2113,3.2911489055822933
2114,3.2912581191862573
2115,3.2913136229446174
2116,3.2900702495624086
2117,3.2892228844067204
2118,3.288987640422714
2119,3.287659645256994
2120,3.2872714851461122
2121,3.2866899369658964
2122,3.2856528982868256
2123,3.2851815340032804
2124,3.2835147584292437
2125,3.282217571850907
2126,3.2806732978933084
2127,3.278931868678556
2128,3.2777684124578226
2129,3.27613052710041
2130,3.2754616790028876
2131,3.2745483129997743
2132,3.271811934411176
2133,3.270644052923347
2134,3.2703508416084754
2135,3.269518082209737
2136,3.2683886518119034
2137,3.2670309422541486
2138,3.265307380605913
2139,3.2643318374074735
2140,3.263753938459199
2141,3.262723579234296
2142,3.262046717989942
2143,3.2627169468985024
2144,3.261292200311021
2145,3.2592049582825764
2146,3.257064511950156
2147,3.2552852208119334
2148,3.2546716298811162
2149,3.254548118681307
2150,3.253870914492227
2151,3.254057778869964
2152,3.253897035062619
2153,3.253287417267853
2154,3.2515587940439334
2155,3.25030244067281
2156,3.249338684876563
2157,3.248660092462035
2158,3.2468671346570246
2159,3.245491182966072
2160,3.2445458779042675
2161,3.243240645979641
2162,3.243006883404016
2163,3.242272019040595
2164,3.240636426040583
2165,3.239352931739146
2166,3.2391088735750833
2167,3.2381289633260977
2168,3.2367223943479986
2169,3.2363898696692956
2170,3.234703161745348
2171,3.233246283427301
2172,3.2321233646838636
2173,3.2313473609952474
2174,3.230269558629461
2175,3.2292752201199115
2176,3.2280206763319006
2177,3.2278840468780334
2178,3.2273085574911566
2179,3.22602578412597
2180,3.225013986565135
2181,3.2234558475734687
2182,3.222544964368733
2183,3.221853137319012
2184,3.2210512483569844
2185,3.2201836873752305
2186,3.2189600993167296
2187,3.2183867005647198
2188,3.2169410483183762
2189,3.216481509283121
2190,3.2172675126620467
2191,3.217947552077016
2192,3.2167821310475233
2193,3.2163982542679843
2194,3.2158208372456007
2195,3.2158512814759814
2196,3.2161339906535513
2197,3.2139714921724596
2198,3.2115434445711504
2199,3.210366456663553
2200,3.209528716987221
2201,3.2086313152230552
2202,3.2074167950690695
2203,3.206109740791674
2204,3.205031558899409
2205,3.2043498219856095
2206,3.203975833957773
2207,3.2024761670471458
2208,3.2019727943385137
2209,3.2033441398183142
2210,3.2024384586877876
2211,3.2020203563704928
2212,3.201892661126629
2213,3.201466843905299
2214,3.2008986638239785
2215,3.199109964599607
2216,3.1974495759801496
2217,3.1959188841522996
2218,3.194278986942435
2219,3.192873822302689
2220,3.191873614479954
2221,3.1917806230391035
2222,3.19163338112399
2223,3.1903570045700977
2224,3.1894144193011202
2225,3.1888942373366724
2226,3.1879953889266948
2227,3.18781433975023
2228,3.1842916600751283
2229,3.1829901700743775
2230,3.1818455348125463
2231,3.180110854607334
2232,3.178118042741062
2233,3.1763044571218004
2234,3.1752563725347875
2235,3.17450842090352
2236,3.173569608831138
2237,3.1721150299545156
2238,3.1703986423097565
2239,3.168940718156814
2240,3.166863917283934
2241,3.1658147324973998
2242,3.165442892471
2243,3.1644352972513436
2244,3.164711559190622
2245,3.1631960763625844
2246,3.1616442266191367
2247,3.1610817689428345
2248,3.160644327221197
2249,3.160114008002874
2250,3.158783161478388
2251,3.1574436499016856
2252,3.1563940686323764
2253,3.154631211251306
2254,3.1530701112787787
2255,3.1518838589890352
2256,3.1503126106182733
2257,3.1495694392689897
2258,3.1479633975671097
2259,3.146644795226011
2260,3.145722919394227
2261,3.1457999484801995
2262,3.1454743893385158
2263,3.1448074697460875
2264,3.143653023751577
2265,3.1422239008738972
2266,3.141252456883031
2267,3.1401751259130077
2268,3.139117372497874
2269,3.1383369876688594
2270,3.1371702614871304
2271,3.13665209314133
2272,3.140222066541731
2273,3.1398813991325047
2274,3.1380939896371323
2275,3.13743285660632
2276,3.1385543916587664
2277,3.1371464984513096
2278,3.1373785802936505
2279,3.1358458983809503
2280,3.135113654296532
2281,3.1344158345736015
2282,3.134083907856376
2283,3.134692047229187
2284,3.134137473744294
2285,3.1337161280482095
2286,3.1328428002997994
2287,3.1300375169462296
2288,3.129370923510424
2289,3.1285949555433406
2290,3.1267822721580343
2291,3.1257870977432174
2292,3.1242029642803915
2293,3.123745474189557
2294,3.123363742039578
2295,3.122111701545397
2296,3.1206974611139144
2297,3.119480758223908
2298,3.1184453790691795
2299,3.118207641101571
2300,3.117617088335584
2301,3.116322352267011
2302,3.116495351450145
2303,3.1154402059128365
2304,3.11448520370792
2305,3.1129149096498345
2306,3.1126813549889127
2307,3.111940633851562
2308,3.1105179671628473
2309,3.1094813348401
2310,3.1087858632918737
2311,3.107949379374799
2312,3.1080635264734617
2313,3.1076981262991485
2314,3.1061563896162587
2315,3.104684372705524
2316,3.1034213460890285
2317,3.102500556268545
2318,3.102626385785397
2319,3.1009492002392243
2320,3.099342765187375
2321,3.098302283220496
2322,3.097200821849187
2323,3.097027659173163
2324,3.096186210384016
2325,3.095447835194936
2326,3.094833932000971
2327,3.0939775534319884
2328,3.092919662427557
2329,3.091033042850405
2330,3.09047985023097
2331,3.089889870096142
2332,3.0886935663133617
2333,3.087861161304695
2334,3.0868999392833225
2335,3.084619083863928
2336,3.0840102130620166
2337,3.082501917259309
2338,3.0810604178266603
2339,3.080308220058578
2340,3.0796127764086085
2341,3.078846751026296
2342,3.077629796168326
2343,3.076153437651992
2344,3.07456956353986
2345,3.0740200329792104
2346,3.072339909062494
2347,3.0712341203917397
2348,3.071935833429228
2349,3.0707391733734135
2350,3.0693919940562244
2351,3.068692839334609
2352,3.0678815277363682
2353,3.0671100564602667
2354,3.066521858656861
2355,3.065748888900353
2356,3.0645051117547943
2357,3.0628736205598144
2358,3.0614442992740982
2359,3.060715036141748
2360,3.059121424741243
2361,3.0584174026028945
2362,3.058308073530902
2363,3.0584957950646787
2364,3.056822445131174
2365,3.055969226327306
2366,3.056206711743505
2367,3.0556602215444495
2368,3.055324613863972
2369,3.0545814964790843
2370,3.0534747634444543
2371,3.052328324433055
2372,3.050956711089887
2373,3.0502951671274086
2374,3.049358888112319
2375,3.047634303737382
2376,3.0469401703848003
2377,3.0469501947662354
2378,3.045760952068638
2379,3.0445983869501236
2380,3.0442540747390434
2381,3.0423989442315453
2382,3.041566411912435
2383,3.0407943668127695
2384,3.038431882459085
2385,3.03807258143685
2386,3.038200161276591
2387,3.0375064651313495
2388,3.0366058862432737
2389,3.0361853726706607
2390,3.034858210194786
2391,3.0336784674032864
2392,3.034780011981676
2393,3.0339473054578803
2394,3.0329435698230696
2395,3.0329014367074247
2396,3.0324213498472767
2397,3.031680489379869
2398,3.0302955773371716
2399,3.028996764682923
2400,3.0280296793628794
2401,3.028122226751246
2402,3.0269437702838737
2403,3.0257213504536593
2404,3.0243305589396194
2405,3.023862335890902
2406,3.0224963292229905
2407,3.0218065315334797
2408,3.021370536395704
2409,3.019911172721833
2410,3.017950749047712
2411,3.0170715598822864
2412,3.0156685101074174
2413,3.014384279540901
2414,3.0129934655936714
2415,3.0119561419553187
2416,3.0113182782325656
2417,3.0105276397489664
2418,3.0094867376916588
2419,3.007494442418113
2420,3.0064257796441862
2421,3.0063670729648497
2422,3.0050176671793776
2423,3.004390456672567
2424,3.003608284780711
2425,3.0031507723003648
2426,3.0026090129925795
2427,3.0025863592062856
2428,3.0022879852565683
2429,3.000980696899488
2430,2.9996621171306597
2431,2.999694743704859
2432,2.9983302401131855
2433,2.9964729736252513
2434,2.996891972355868
2435,2.9954097874045047
2436,2.9949993127210734
2437,2.9946079974948936
2438,2.9959264653544437
2439,2.995874316502281
2440,2.9949055041199024
2441,2.9921089892759714
2442,2.9908267656761724
2443,2.9897179011142967
2444,2.989602398855005
2445,2.9890073227829905
2446,2.9888909605028626
2447,2.9884711508950996
2448,2.9869936786819884
2449,2.9871375335314423
2450,2.9866040557056945
2451,2.9853138845633467
2452,2.983715899946434
2453,2.9825938384885675
2454,2.9821239146037994
2455,2.9806049215542707
2456,2.9802000995011624
2457,2.980033180282856
2458,2.979406602527708
2459,2.978369633557554
2460,2.978167257976208
2461,2.9784911493737
2462,2.9774961844139654
2463,2.9758024687811706
2464,2.974319555750144
2465,2.973747040551314
2466,2.9729549181134796
2467,2.972142316967752
2468,2.970623258777274
2469,2.9695220287749033
2470,2.968966497340518
2471,2.9679088899621227
2472,2.966474967939854
2473,2.9653309753376593
2474,2.964999890673629
2475,2.963689066709597
2476,2.9625715210679298
2477,2.96228050256923
2478,2.961056754361626
2479,2.960959931742363
2480,2.9605325556915694
2481,2.9606548322182653
2482,2.9590787599647883
2483,2.958434850749769
2484,2.957404492603281
2485,2.9570800235226224
2486,2.956372233583223
2487,2.955291602851233
2488,2.954779559197637
2489,2.9536305615584597
2490,2.952134786150207
2491,2.9506491047616086
2492,2.949775785001041
2493,2.948788414613321
2494,2.9472175450588143
2495,2.945848386236527
2496,2.945350801142977
2497,2.9448310055447107
2498,2.9433989742988236
2499,2.9424941619095564
2500,2.9419389284897237
2501,2.941039840953793
2502,2.940122828945615
2503,2.939401188370684
2504,2.937978980055403
2505,2.937177886254963
2506,2.936878315666869
2507,2.935787917313112
2508,2.9344105378441037
2509,2.9336814803108635
2510,2.933416568795289
2511,2.932899841371596
2512,2.9328873409067495
2513,2.9316563687334405
2514,2.930291388966919
2515,2.929245308081388
2516,2.9280777611017865
2517,2.9279186815332667
2518,2.926983652910843
2519,2.9265046338510103
2520,2.9251924857306406
2521,2.9240803798915658
2522,2.92328566793845
2523,2.9222984486592334
2524,2.921157223096301
2525,2.9206817138909473
2526,2.9194932370163107
2527,2.918243213490131
2528,2.9179806201325866
2529,2.917971646532221
2530,2.9165867615013283
2531,2.9161384135701205
2532,2.9149740589279642
2533,2.913445521740667
2534,2.912930787959929
2535,2.91267558910242
2536,2.912071187782544
2537,2.9123631678948034
2538,2.9108464511918335
2539,2.9100614765891404
2540,2.9093174025851893
2541,2.907686475078881
2542,2.9068347080150305
2543,2.9053216436887497
2544,2.904036279795441
2545,2.902915927430539
2546,2.9025561238334694
2547,2.9007326216819393
2548,2.899889051527563
2549,2.899669185079897
2550,2.8980904971282717
2551,2.8976082549633415
2552,2.8961975502844695
2553,2.89619524442387
2554,2.8951170568753133
2555,2.8937070004933516
2556,2.8921443628888066
2557,2.8912736964429553
2558,2.8904495708566236
2559,2.8911020140353227
2560,2.889818059104839
2561,2.88906538612775
2562,2.8885292532808893
2563,2.887448177881651
2564,2.8879788829859847
2565,2.888129126217679
2566,2.887839105414384
2567,2.8877070360765082
2568,2.8869176105780703
2569,2.8861848624150537
2570,2.8845338182824563
2571,2.8839310162453895
2572,2.882623095794898
2573,2.881114287044393
2574,2.8803034585031853
2575,2.8795449712292154
2576,2.8787196396671244
2577,2.8766435154746945
2578,2.8754280430010004
2579,2.8747309349301053
2580,2.8748712431595806
2581,2.873914014591523
2582,2.872917179343308
2583,2.8734030955458527
2584,2.871634039797774
2585,2.871133858808995
2586,2.869825638595356
2587,2.8695508635279365
2588,2.8685260357663696
2589,2.8681229573694105
2590,2.867554665876323
2591,2.8668747634910594
